id,site,lat,lon,is_east,is_city
562,53966,35.9833333333333,111.833333333333,EC,Urban
563,53967,35.3333333333333,111.2,EC,Urban
564,53968,35.2833333333333,111.666666666667,EC,Urban
565,53970,35.7,112.2,EC,Urban
566,53972,35.05,112.9,EC,Urban
567,53973,35.7666666666667,112.95,EC,Urban
568,53974,35.6166666666667,114.233333333333,EC,Urban
569,53975,35.4833333333333,112.4,EC,Urban
570,53976,35.5,112.866666666667,EC,Urban
571,53978,35.0833333333333,112.633333333333,EC,Urban
572,53979,35.15,113.083333333333,EC,Urban
573,53980,36.55,114.8,EC,Urban
574,53981,35.7833333333333,113.266666666667,EC,Urban
575,53982,35.2333333333333,113.266666666667,EC,Urban
576,53983,35.0333333333333,114.416666666667,EC,Urban
577,53984,35.2333333333333,113.466666666667,EC,Urban
578,53985,35.5,113.816666666667,EC,Urban
579,53986,35.3166666666667,113.883333333333,EC,Urban
580,53987,35.1,113.35,EC,Urban
581,53988,35.2666666666667,113.666666666667,EC,Urban
582,53989,35.0833333333333,113.983333333333,EC,Urban
583,53991,35.9166666666667,114.333333333333,EC,Urban
584,53992,35.65,114.516666666667,EC,Urban
585,53993,35.9333333333333,114.916666666667,EC,Urban
586,53994,35.3833333333333,114.066666666667,EC,Urban
587,53995,35.55,114.5,EC,Urban
588,53996,36.45,114.65,EC,Urban
589,53997,35.15,114.183333333333,EC,Urban
590,53998,35.2,114.65,EC,Urban
591,54012,44.5666666666667,117.633333333333,EC,Urban
592,54024,44.45,119.3,EC,Urban
593,54026,44.5666666666667,120.9,EC,Urban
594,54027,43.9833333333333,119.4,EC,Urban
595,54031,44.9,121.816666666667,EC,Urban
596,54039,44.0333333333333,122.016666666667,EC,Urban
597,54041,44.8,123.066666666667,EC,Urban
598,54047,44.1333333333333,123.283333333333,EC,Urban
599,54049,44.25,123.966666666667,EC,Urban
600,54063,44.9666666666667,126,EC,Urban
601,54064,44.3833333333333,125.15,EC,Urban
602,54065,44.5333333333333,125.65,EC,Urban
603,54069,44.1666666666667,125.8,EC,Urban
604,54072,44.85,126.516666666667,EC,Urban
605,54076,44.3833333333333,126.933333333333,EC,Urban
606,54080,44.9,127.15,EC,Urban
607,54092,44.6,129.4,EC,Urban
608,54093,44.9333333333333,130.55,EC,Urban
609,54094,44.5,129.666666666667,EC,Urban
610,54096,44.3833333333333,131.166666666667,EC,Rural
611,54098,44.3333333333333,129.466666666667,EC,Urban
612,54099,44.0833333333333,131.133333333333,EC,Urban
613,54102,43.95,116.116666666667,EC,Urban
614,54113,43.5333333333333,118.65,EC,Urban
615,54115,43.6333333333333,118.033333333333,EC,Rural
616,54117,43.25,117.533333333333,EC,Urban
617,54122,43.8833333333333,120.05,EC,Rural
618,54132,42.4,121.066666666667,EC,Urban
619,54134,43.6,121.283333333333,EC,Urban
620,54135,43.6,122.266666666667,EC,Urban
621,54142,43.5,123.533333333333,EC,Urban
622,54154,43.35,124.3,EC,Urban
623,54155,43.6666666666667,124.233333333333,EC,Urban
624,54156,43.5166666666667,124.8,EC,Urban
625,54157,43.1666666666667,124.333333333333,EC,Urban
626,54161,43.9,125.216666666667,EC,Urban
627,54164,43.35,125.283333333333,EC,Urban
628,54165,43.55,125.633333333333,EC,Urban
629,54169,43.3,126.016666666667,EC,Urban
630,54171,43.7,126.516666666667,EC,Urban
631,54172,43.8666666666667,126.533333333333,EC,Urban
632,54175,43.4166666666667,126.616666666667,EC,Urban
633,54181,43.7,127.333333333333,EC,Urban
634,54186,43.3666666666667,128.2,EC,Urban
635,54187,43.1166666666667,128.916666666667,EC,Urban
636,54192,43.7,130.266666666667,EC,Rural
637,54195,43.3,129.783333333333,EC,Urban
638,54204,42.3,115,EC,Urban
639,54205,42.2333333333333,116,EC,Urban
640,54208,42.2,116.466666666667,EC,Urban
641,54213,42.9333333333333,119.016666666667,EC,Urban
642,54214,42.5833333333333,118.416666666667,EC,Rural
643,54218,42.3,118.833333333333,EC,Urban
644,54223,42.85,120.65,EC,Urban
645,54225,42.3,119.95,EC,Urban
646,54226,42.3333333333333,120.7,EC,Urban
647,54231,42.9666666666667,122.35,EC,Urban
648,54234,42.7333333333333,121.75,EC,Urban
649,54236,42.3833333333333,122.55,EC,Rural
650,54237,42.0666666666667,121.75,EC,Urban
651,54243,42.7833333333333,124.116666666667,EC,Urban
652,54244,42.75,123.333333333333,EC,Urban
653,54245,42.5,123.4,EC,Urban
654,54248,42.0333333333333,123.533333333333,EC,Urban
655,54249,42.3,123.866666666667,EC,Urban
656,54252,42.7333333333333,124.75,EC,Urban
657,54254,42.5333333333333,124.05,EC,Urban
658,54259,42.0666666666667,124.866666666667,EC,Urban
659,54260,42.9166666666667,125.083333333333,EC,Urban
660,54261,42.6666666666667,125.466666666667,EC,Urban
661,54263,42.9666666666667,126.05,EC,Urban
662,54266,42.5333333333333,125.633333333333,EC,Urban
663,54267,42.25,125.733333333333,EC,Urban
664,54273,42.9833333333333,126.75,EC,Urban
665,54274,42.6833333333333,125.983333333333,EC,Urban
666,54276,42.4,126.8,EC,Urban
667,54279,42.05,126.583333333333,EC,Urban
668,54284,42.15,127.5,EC,Rural
669,54285,42.4166666666667,128.116666666667,EC,Urban
670,54286,42.5333333333333,129,EC,Urban
671,54290,42.7666666666667,129.4,EC,Urban
672,54291,42.9,130.283333333333,EC,Urban
673,54292,42.8666666666667,129.5,EC,Urban
674,54293,42.95,129.833333333333,EC,Urban
675,54301,41.6666666666667,115.666666666667,EC,Urban
676,54304,40.95,115.266666666667,EC,Urban
677,54305,41.8833333333333,115.266666666667,EC,Urban
678,54308,41.2,116.633333333333,EC,Urban
679,54311,41.9666666666667,117.766666666667,EC,Urban
680,54313,41.9333333333333,118.7,EC,Urban
681,54316,41.5166666666667,118.75,EC,Urban
682,54318,41.3166666666667,117.733333333333,EC,Urban
683,54319,41,118.666666666667,EC,Urban
684,54320,41.6,119.3,EC,Urban
685,54321,41.8666666666667,119.633333333333,EC,Urban
686,54323,41.8166666666667,120.783333333333,EC,Urban
687,54324,41.55,120.433333333333,EC,Urban
688,54325,41.1833333333333,120.35,EC,Urban
689,54326,41.4166666666667,119.633333333333,EC,Urban
690,54327,41.2333333333333,119.35,EC,Urban
691,54328,41.0833333333333,119.716666666667,EC,Urban
692,54330,41.1333333333333,121.333333333333,EC,Urban
693,54331,41.6,121.75,EC,Rural
694,54332,41.5166666666667,122.716666666667,EC,Urban
695,54333,41.9666666666667,122.85,EC,Urban
696,54334,41.5166666666667,121.25,EC,Urban
697,54335,41.6833333333333,122.083333333333,EC,Urban
698,54336,41.4166666666667,122.416666666667,EC,Urban
699,54337,41.1333333333333,121.116666666667,EC,Urban
700,54338,41.2833333333333,121.95,EC,Urban
701,54339,41.0833333333333,123,EC,Urban
702,54340,41.6666666666667,123.316666666667,EC,Urban
703,54342,41.7333333333333,123.516666666667,EC,Urban
704,54345,41.2,123.066666666667,EC,Urban
705,54346,41.3166666666667,123.783333333333,EC,Urban
706,54347,41.2333333333333,123.166666666667,EC,Urban
707,54348,41.4166666666667,123.333333333333,EC,Urban
708,54349,41.3,124.133333333333,EC,Urban
709,54351,41.9166666666667,124.083333333333,EC,Urban
710,54353,41.7333333333333,125.05,EC,Urban
711,54362,41.6666666666667,125.733333333333,EC,Urban
712,54363,41.6833333333333,125.9,EC,Urban
713,54365,41.2833333333333,125.35,EC,Urban
714,54371,41.9333333333333,126.433333333333,EC,Urban
715,54374,41.8,126.883333333333,EC,Urban
716,54377,41.15,126.216666666667,EC,Urban
717,54386,41.4166666666667,128.183333333333,EC,Urban
718,54398,40.1333333333333,116.616666666667,EC,Urban
719,54401,40.7666666666667,114.916666666667,EC,Urban
720,54404,40.8833333333333,115.833333333333,EC,Urban
721,54405,40.4166666666667,115.5,EC,Urban
722,54406,40.45,115.966666666667,EC,Urban
723,54408,40.3833333333333,115.216666666667,EC,Urban
724,54410,40.6,116.133333333333,EC,Urban
725,54412,40.7333333333333,116.633333333333,EC,Urban
726,54416,40.3833333333333,116.866666666667,EC,Urban
727,54419,40.3666666666667,116.633333333333,EC,Urban
728,54420,40.9333333333333,117.333333333333,EC,Urban
729,54421,40.65,117.116666666667,EC,Rural
730,54423,40.9666666666667,117.916666666667,EC,Urban
731,54424,40.1666666666667,117.116666666667,EC,Urban
732,54425,40.4,117.466666666667,EC,Urban
733,54428,40.0333333333333,117.4,EC,Urban
734,54429,40.2,117.95,EC,Urban
735,54430,40.7666666666667,118.15,EC,Urban
736,54431,39.9166666666667,116.633333333333,EC,Urban
737,54432,40.6,118.483333333333,EC,Urban
738,54433,39.95,116.5,EC,Urban
739,54434,40.1666666666667,118.333333333333,EC,Urban
740,54436,40.4166666666667,118.95,EC,Urban
741,54437,39.5,118.616666666667,EC,Urban
742,54438,39.8833333333333,118.883333333333,EC,Urban
743,54439,40.0166666666667,118.716666666667,EC,Urban
744,54449,39.85,119.516666666667,EC,Urban
745,54452,40.8,119.816666666667,EC,Urban
746,54453,40.7833333333333,120.883333333333,EC,Urban
747,54454,40.3333333333333,120.3,EC,Urban
748,54455,40.6166666666667,120.65,EC,Urban
749,54470,41.0166666666667,122.066666666667,EC,Urban
750,54471,40.65,122.166666666667,EC,Urban
751,54472,40.8833333333333,122.716666666667,EC,Urban
752,54474,40.4166666666667,122.35,EC,Urban
753,54475,40.6166666666667,122.483333333333,EC,Urban
754,54476,40.1666666666667,122.15,EC,Urban
755,54483,40.8833333333333,123.9,EC,Rural
756,54486,40.2833333333333,123.283333333333,EC,Urban
757,54493,40.7166666666667,124.783333333333,EC,Urban
758,54494,40.4666666666667,124.066666666667,EC,Urban
759,54497,40.05,124.333333333333,EC,Urban
760,54499,40.2166666666667,116.216666666667,EC,Urban
761,54501,39.9666666666667,115.683333333333,EC,Urban
762,54502,39.4833333333333,116.033333333333,EC,Urban
763,54503,39.0666666666667,115.816666666667,EC,Urban
764,54505,39.9333333333333,116.1,EC,Urban
765,54506,39.3166666666667,115.95,EC,Urban
766,54507,39.3333333333333,115.516666666667,EC,Urban
767,54510,39.9166666666667,116.95,EC,Urban
768,54511,39.8,116.466666666667,EC,Urban
769,54512,39.4166666666667,116.283333333333,EC,Urban
770,54513,39.95,116.2,EC,Urban
771,54514,39.8666666666667,116.25,EC,Urban
772,54515,39.5,116.7,EC,Urban
773,54517,39.0666666666667,117.2,EC,Urban
774,54518,39.1666666666667,116.4,EC,Urban
775,54519,39.3,116.483333333333,EC,Urban
776,54520,39.9666666666667,117.083333333333,EC,Urban
777,54521,39.7666666666667,116.983333333333,EC,Urban
778,54522,39.8833333333333,117.733333333333,EC,Urban
779,54523,39.3833333333333,117.016666666667,EC,Urban
780,54525,39.7333333333333,117.283333333333,EC,Urban
781,54526,39.0833333333333,117.333333333333,EC,Urban
782,54527,39.0833333333333,117.05,EC,Urban
783,54528,39.2333333333333,117.133333333333,EC,Urban
784,54529,39.35,117.816666666667,EC,Urban
785,54530,39.2333333333333,117.766666666667,EC,Urban
786,54531,39.7333333333333,118.716666666667,EC,Urban
787,54532,39.8,118.083333333333,EC,Urban
788,54533,39.5833333333333,118.1,EC,Urban
789,54534,39.65,118.1,EC,Urban
790,54535,39.2833333333333,118.466666666667,EC,Urban
791,54539,39.4333333333333,118.883333333333,EC,Urban
792,54540,39.7333333333333,119.2,EC,Urban
793,54541,39.9,119.233333333333,EC,Urban
794,54563,39.6333333333333,122.016666666667,EC,Urban
795,54568,39.05,121.75,EC,Urban
796,54569,39.4166666666667,121.95,EC,Urban
797,54575,39.4166666666667,122.366666666667,EC,Urban
798,54579,39.2666666666667,122.583333333333,EC,Rural
799,54584,39.7166666666667,122.95,EC,Urban
800,54590,39.8833333333333,124.166666666667,EC,Urban
801,54594,39.7166666666667,116.35,EC,Urban
802,54596,39.7666666666667,116.2,EC,Urban
803,54597,39.7333333333333,115.733333333333,EC,Rural
804,54601,38.9833333333333,115.65,EC,Urban
805,54602,38.7333333333333,115.483333333333,EC,Urban
806,54603,38.7166666666667,115.766666666667,EC,Urban
807,54604,38.4166666666667,115.333333333333,EC,Urban
808,54605,38.9333333333333,115.933333333333,EC,Urban
809,54606,38.2333333333333,115.733333333333,EC,Urban
810,54607,38.7166666666667,115.116666666667,EC,Urban
811,54608,38,115.55,EC,Urban
812,54609,38.2333333333333,115.583333333333,EC,Urban
813,54610,38.7333333333333,116.1,EC,Urban
814,54611,38.9333333333333,115.316666666667,EC,Urban
815,54612,38.85,116.45,EC,Urban
816,54613,38.7,116.616666666667,EC,Urban
817,54614,38.4166666666667,116.05,EC,Urban
818,54615,38.5833333333333,116.85,EC,Urban
819,54616,38.35,116.85,EC,Urban
820,54617,38.1833333333333,116.116666666667,EC,Urban
821,54618,38.0833333333333,116.55,EC,Urban
822,54619,38.9166666666667,116.916666666667,EC,Urban
823,54620,38.4833333333333,115.566666666667,EC,Urban
824,54621,38.1833333333333,115.183333333333,EC,Urban
825,54622,38.9833333333333,117.366666666667,EC,Urban
826,54623,39.05,117.716666666667,EC,Urban
827,54624,38.4,117.316666666667,EC,Urban
828,54626,38.4166666666667,115.816666666667,EC,Urban
829,54627,38.0333333333333,117.233333333333,EC,Rural
830,54628,38.15,117.483333333333,EC,Urban
831,54631,37.0666666666667,115.15,EC,Urban
832,54632,37.0666666666667,115.033333333333,EC,Urban
833,54633,37.5166666666667,115.233333333333,EC,Urban
834,54636,39.0166666666667,116.1,EC,Urban
835,54640,36.9166666666667,114.866666666667,EC,Urban
836,54644,38.05,117.116666666667,EC,Urban
837,54645,38.85,117.466666666667,EC,Urban
838,54646,38.45,118.416666666667,EC,Urban
839,54660,38.8166666666667,121.233333333333,EC,Urban
840,54662,38.9,121.633333333333,EC,Urban
841,54700,38.0333333333333,115.933333333333,EC,Urban
842,54701,37.9333333333333,115.2,EC,Urban
843,54702,37.7333333333333,115.7,EC,Urban
844,54703,37.8,115.883333333333,EC,Urban
845,54704,37.5166666666667,115.566666666667,EC,Urban
846,54705,37.3666666666667,115.383333333333,EC,Urban
847,54706,37.0833333333333,115.666666666667,EC,Urban
848,54707,37.35,115.983333333333,EC,Urban
849,54708,37.5,115.733333333333,EC,Urban
850,54709,37.2166666666667,116.066666666667,EC,Urban
851,54710,37.8666666666667,116.166666666667,EC,Urban
852,54711,37.7,116.283333333333,EC,Urban
853,54712,37.2,116.816666666667,EC,Urban
854,54713,37.8833333333333,116.533333333333,EC,Urban
855,54714,37.45,116.333333333333,EC,Urban
856,54715,37.3166666666667,116.566666666667,EC,Urban
857,54716,37.6666666666667,116.8,EC,Urban
858,54717,37.6333333333333,116.4,EC,Urban
859,54718,37.15,116.466666666667,EC,Urban
860,54719,38.0333333333333,116.683333333333,EC,Urban
861,54722,37.75,117.633333333333,EC,Urban
862,54724,37.3166666666667,117.133333333333,EC,Urban
863,54725,37.5,117.533333333333,EC,Urban
864,54726,37.7,117.183333333333,EC,Urban
865,54727,36.6833333333333,117.55,EC,Urban
866,54729,37.1666666666667,117.866666666667,EC,Urban
867,54730,37.7,118.133333333333,EC,Urban
868,54731,37.4833333333333,118.216666666667,EC,Urban
869,54732,37.8666666666667,118.516666666667,EC,Urban
870,54734,37.35,118,EC,Urban
871,54736,37.4333333333333,118.666666666667,EC,Urban
872,54737,37.15,118.15,EC,Urban
873,54738,37.05,118.4,EC,Urban
874,54744,37.5833333333333,118.55,EC,Urban
875,54749,37.1833333333333,119.95,EC,Urban
876,54751,37.9333333333333,120.733333333333,EC,Urban
877,54752,37.8,120.766666666667,EC,Urban
878,54753,37.6333333333333,120.333333333333,EC,Urban
879,54755,37.3333333333333,120.383333333333,EC,Urban
880,54759,37.3166666666667,120.85,EC,Urban
881,54764,37.4833333333333,121.233333333333,EC,Urban
882,54766,37.4333333333333,121.583333333333,EC,Urban
883,54774,37.4666666666667,122.133333333333,EC,Urban
884,54776,37.4,122.7,EC,Rural
885,54777,37.2,122.066666666667,EC,Urban
886,54778,37.1666666666667,122.483333333333,EC,Urban
887,54800,37,115.25,EC,Urban
888,54801,36.85,115.483333333333,EC,Urban
889,54802,36.8166666666667,115.733333333333,EC,Urban
890,54803,36.9833333333333,116.016666666667,EC,Urban
891,54804,36.3,115.133333333333,EC,Urban
892,54806,36.4166666666667,115.966666666667,EC,Urban
893,54807,36.15,115.766666666667,EC,Urban
894,54809,36.55,115.283333333333,EC,Urban
895,54810,36.8666666666667,116.266666666667,EC,Urban
896,54811,36.9333333333333,116.616666666667,EC,Urban
897,54814,36.5333333333333,116.25,EC,Urban
898,54816,36.5166666666667,116.8,EC,Urban
899,54817,35.9833333333333,115.866666666667,EC,Urban
900,54818,36.25,116.416666666667,EC,Urban
901,54819,36.1833333333333,116.8,EC,Urban
902,54820,36.8166666666667,115.166666666667,EC,Urban
903,54821,37,117.2,EC,Urban
904,54822,36.8666666666667,117.733333333333,EC,Urban
905,54823,36.6,117,EC,Urban
906,54824,36.6333333333333,117.95,EC,Urban
907,54825,36.5166666666667,117.85,EC,Urban
908,54826,36.25,117.1,EC,Rural
909,54827,36.1666666666667,117.15,EC,Urban
910,54828,36.2333333333333,117.683333333333,EC,Urban
911,54830,36.8166666666667,117.933333333333,EC,Urban
912,54831,36.65,118.5,EC,Urban
913,54832,36.8833333333333,118.733333333333,EC,Urban
914,54835,36.5,118.55,EC,Urban
915,54836,36.1833333333333,118.166666666667,EC,Urban
916,54837,36.6833333333333,118.833333333333,EC,Urban
917,54841,36.8666666666667,119.416666666667,EC,Urban
918,54842,36.7833333333333,120,EC,Urban
919,54843,36.75,119.2,EC,Urban
920,54844,36.4166666666667,119.183333333333,EC,Urban
921,54846,36.3833333333333,119.733333333333,EC,Urban
922,54848,35.9833333333333,119.416666666667,EC,Urban
923,54849,36.2166666666667,120.033333333333,EC,Urban
924,54851,36.9,120.566666666667,EC,Urban
925,54852,36.9666666666667,120.733333333333,EC,Urban
926,54853,36.1666666666667,120.416666666667,EC,Urban
927,54855,36.3833333333333,120.466666666667,EC,Urban
928,54857,36.0666666666667,120.333333333333,EC,Urban
929,54861,36.9333333333333,121.533333333333,EC,Urban
930,54863,36.7833333333333,121.183333333333,EC,Urban
931,54871,36.9333333333333,122.483333333333,EC,Urban
932,54900,35.7,115.016666666667,EC,Urban
933,54901,36.0833333333333,115.166666666667,EC,Urban
934,54902,35.9,115.116666666667,EC,Urban
935,54903,35.85,115.483333333333,EC,Urban
936,54904,35.5833333333333,115.516666666667,EC,Urban
937,54905,35.5833333333333,115.933333333333,EC,Urban
938,54906,35.25,115.416666666667,EC,Urban
939,54907,34.9833333333333,116.65,EC,Urban
940,54908,35.2666666666667,115.1,EC,Urban
941,54909,35.0833333333333,115.516666666667,EC,Urban
942,54910,35.8166666666667,116.05,EC,Urban
943,54911,35.9333333333333,116.4,EC,Urban
944,54912,35.7666666666667,116.5,EC,Urban
945,54913,35.75,116.816666666667,EC,Urban
946,54914,35.4166666666667,116.083333333333,EC,Urban
947,54915,35.4333333333333,116.6,EC,Urban
948,54916,35.5666666666667,116.85,EC,Urban
949,54917,35.1,116.316666666667,EC,Urban
950,54918,35.6,116.966666666667,EC,Urban
951,54919,35.3833333333333,116.983333333333,EC,Urban
952,54920,35.65,117.283333333333,EC,Urban
953,54921,35.4166666666667,116.333333333333,EC,Urban
954,54922,35.8833333333333,117.783333333333,EC,Urban
955,54923,35.7166666666667,117.933333333333,EC,Urban
956,54925,35.5166666666667,117.633333333333,EC,Urban
957,54927,35.1,117.2,EC,Urban
958,54929,35.2666666666667,117.966666666667,EC,Urban
959,54932,35.7666666666667,118.65,EC,Urban
960,54935,35.5333333333333,118.433333333333,EC,Urban
961,54936,35.5666666666667,118.833333333333,EC,Urban
962,54938,35.05,118.4,EC,Urban
963,54939,35.1666666666667,118.816666666667,EC,Urban
964,54940,35.75,119.2,EC,Urban
965,54943,35.8833333333333,120,EC,Urban
966,54945,35.4333333333333,119.533333333333,EC,Urban
967,55228,32.5,80.0083333333333,WC,Rural
968,55248,32.15,84.2083333333333,WC,Urban
969,55279,31.3833333333333,90.0016666666667,WC,Urban
970,55294,32.35,91.01,WC,Urban
971,55299,31.4833333333333,92.0066666666667,WC,Urban
972,55437,30.2833333333333,81.1083333333333,WC,Urban
973,55472,30.95,88.3133333333333,WC,Rural
974,55493,30.4833333333333,91.01,WC,Urban
975,55569,29.0833333333333,87.31,WC,Urban
976,55572,29.6833333333333,89.01,WC,Urban
977,55578,29.25,88.505,WC,Urban
978,55585,29.4333333333333,90.1,WC,Urban
979,55589,29.3,90.515,WC,Urban
980,55591,29.6666666666667,91.0133333333333,WC,Urban
981,55593,29.85,91.4066666666667,WC,Urban
982,55597,29.0333333333333,91.4016666666667,WC,Urban
983,55598,29.2666666666667,91.41,WC,Urban
984,55655,28.1833333333333,85.5133333333333,WC,Urban
985,55664,28.6333333333333,87.0083333333333,WC,Urban
986,55680,28.9166666666667,89.31,WC,Urban
987,55681,28.9666666666667,90.2066666666667,WC,Urban
988,55690,27.9833333333333,91.5116666666667,WC,Urban
989,55696,28.4166666666667,92.2133333333333,WC,Rural
990,55773,27.7333333333333,89.0083333333333,WC,Rural
991,56004,34.2166666666667,92.21,WC,Urban
992,56016,33.85,95.3116666666667,WC,Urban
993,56018,32.8833333333333,95.1116666666667,WC,Urban
994,56021,34.1166666666667,95.4133333333333,WC,Urban
995,56029,33,96.5133333333333,WC,Urban
996,56033,34.9166666666667,98.105,WC,Rural
997,56034,33.8,97.0133333333333,WC,Rural
998,56038,32.9833333333333,98.01,WC,Urban
999,56043,34.4833333333333,100.233333333333,WC,Urban
1000,56046,33.75,99.315,WC,Urban
1001,56065,34.7333333333333,101.6,WC,Urban
1002,56067,33.4333333333333,101.483333333333,WC,Urban
1003,56071,34.5833333333333,102.5,WC,Urban
1004,56074,34,102.083333333333,WC,Urban
1005,56079,33.5833333333333,102.966666666667,WC,Rural
1006,56080,35,102.9,WC,Urban
1007,56081,34.7,103.35,WC,Urban
1008,56082,34.5833333333333,103.5,WC,Urban
1009,56084,34.0666666666667,103.233333333333,WC,Urban
1010,56091,34.85,104.466666666667,WC,Urban
1011,56092,35,104.65,WC,Urban
1012,56093,34.4333333333333,104.016666666667,WC,Urban
1013,56094,33.7833333333333,104.366666666667,WC,Urban
1014,56095,34.0333333333333,104.383333333333,WC,Urban
1015,56096,33.4,104.916666666667,WC,Urban
1016,56097,33.2666666666667,104.25,WC,Urban
1017,56106,31.8833333333333,93.4116666666667,WC,Urban
1018,56109,31.4833333333333,93.4116666666667,WC,Urban
1019,56116,31.4166666666667,95.31,WC,Urban
1020,56125,32.2,96.2133333333333,WC,Urban
1021,56128,31.2166666666667,96.31,WC,Urban
1022,56137,31.15,97.1,WC,Urban
1023,56144,31.8,98.3083333333333,WC,Urban
1024,56146,31.6166666666667,100,WC,Rural
1025,56147,31.2166666666667,98.5,WC,Rural
1026,56151,32.9333333333333,100.75,WC,Urban
1027,56152,32.2833333333333,100.333333333333,WC,Urban
1028,56158,31.4,100.666666666667,WC,Urban
1029,56164,32.2666666666667,100.983333333333,WC,Urban
1030,56167,30.9833333333333,101.116666666667,WC,Rural
1031,56168,31.4833333333333,102.066666666667,WC,Urban
1032,56171,32.9,101.7,WC,Urban
1033,56172,31.9,102.233333333333,WC,Urban
1034,56173,32.8,102.55,WC,Urban
1035,56178,31,102.35,WC,Urban
1036,56180,31.6833333333333,103.85,WC,Urban
1037,56181,30.6833333333333,103.7,WC,Urban
1038,56182,32.6666666666667,103.6,WC,Urban
1039,56183,31.5,103.616666666667,WC,Urban
1040,56184,31.4333333333333,103.166666666667,WC,Urban
1041,56185,32.0833333333333,102.983333333333,WC,Rural
1042,56186,31.3333333333333,104.2,WC,Urban
1043,56187,30.75,103.866666666667,WC,Urban
1044,56188,31,103.666666666667,WC,Urban
1045,56189,30.9833333333333,103.933333333333,WC,Urban
1046,56190,31.55,104.55,WC,Urban
1047,56192,32.95,104.666666666667,WC,Urban
1048,56193,32.4166666666667,104.516666666667,WC,Urban
1049,56194,31.6333333333333,104.45,WC,Urban
1050,56195,31.8,104.733333333333,WC,Urban
1051,56196,31.45,104.733333333333,WC,Urban
1052,56197,31.15,104.166666666667,WC,Urban
1053,56198,31.3166666666667,104.5,WC,Urban
1054,56199,31.0333333333333,104.683333333333,WC,Urban
1055,56202,30.6666666666667,93.1116666666667,WC,Rural
1056,56223,30.75,95.5,WC,Urban
1057,56227,29.8666666666667,95.41,WC,Rural
1058,56228,30.05,96.5083333333333,WC,Urban
1059,56247,30,99.01,WC,Urban
1060,56251,30.9333333333333,100.316666666667,WC,Urban
1061,56257,30,100.266666666667,WC,Urban
1062,56263,30.8833333333333,101.883333333333,WC,Urban
1063,56267,30.0333333333333,101.016666666667,WC,Urban
1064,56272,30.8166666666667,103.883333333333,WC,Urban
1065,56273,30.3833333333333,102.816666666667,WC,Rural
1066,56276,30.45,103.816666666667,WC,Urban
1067,56278,30.0666666666667,102.766666666667,WC,Urban
1068,56279,30.15,102.933333333333,WC,Urban
1069,56280,30.0833333333333,103.116666666667,WC,Urban
1070,56281,30.1833333333333,103.5,WC,Urban
1071,56284,30.45,103.433333333333,WC,Urban
1072,56285,30.6,103.516666666667,WC,Urban
1073,56286,30.55,104.25,WC,Urban
1074,56287,29.9833333333333,103,WC,Urban
1075,56288,30.5833333333333,103.916666666667,WC,Urban
1076,56289,30.2,103.866666666667,WC,Urban
1077,56290,30.7833333333333,104.183333333333,WC,Urban
1078,56291,30.9333333333333,104.283333333333,WC,Urban
1079,56295,30.3833333333333,104.55,WC,Urban
1080,56296,30.85,104.433333333333,WC,Urban
1081,56297,30.0166666666667,104.15,WC,Urban
1082,56298,30.1333333333333,104.6,WC,Urban
1083,56307,29.15,92.3083333333333,WC,Urban
1084,56312,29.6666666666667,94.2,WC,Urban
1085,56317,29.2166666666667,94.105,WC,Urban
1086,56331,29.6666666666667,97.5,WC,Urban
1087,56342,29.6833333333333,98.31,WC,Urban
1088,56357,29.05,100.3,WC,Urban
1089,56371,29.9166666666667,102.233333333333,WC,Urban
1090,56373,29.7833333333333,102.85,WC,Urban
1091,56374,30.05,101.966666666667,WC,Urban
1092,56376,29.3333333333333,102.633333333333,WC,Urban
1093,56378,29.2333333333333,102.35,WC,Urban
1094,56380,29.8833333333333,103.35,WC,Urban
1095,56381,30.0666666666667,103.5,WC,Urban
1096,56382,29.7333333333333,103.6,WC,Urban
1097,56383,29.8333333333333,103.866666666667,WC,Urban
1098,56384,29.6,103.483333333333,WC,Urban
1099,56385,29.5166666666667,103.333333333333,WC,Urban
1100,56386,29.5666666666667,103.75,WC,Urban
1101,56387,29.2333333333333,103.266666666667,WC,Urban
1102,56389,29.2,103.95,WC,Urban
1103,56390,29.6666666666667,104.066666666667,WC,Urban
1104,56391,30.0833333333333,103.816666666667,WC,Urban
1105,56393,29.7666666666667,104.85,WC,Urban
1106,56394,29.45,104.433333333333,WC,Urban
1107,56395,29.5166666666667,104.666666666667,WC,Urban
1108,56396,29.35,104.766666666667,WC,Urban
1109,56399,29.1833333333333,104.983333333333,WC,Urban
1110,56434,28.65,97.2133333333333,WC,Urban
1111,56441,28.7166666666667,99.1116666666667,WC,Urban
1112,56443,28.9333333333333,99.4133333333333,WC,Rural
1113,56444,28.4833333333333,98.5083333333333,WC,Urban
1114,56459,27.9333333333333,101.266666666667,WC,Rural
1115,56462,29,101.5,WC,Urban
1116,56473,28.95,102.766666666667,WC,Urban
1117,56474,28.55,102.166666666667,WC,Urban
1118,56475,28.65,102.516666666667,WC,Rural
1119,56478,28.3,102.433333333333,WC,Urban
1120,56479,28,102.85,WC,Urban
1121,56480,28.8166666666667,103.533333333333,WC,Rural
1122,56483,28.5833333333333,103.95,WC,Urban
1123,56485,28.2666666666667,103.583333333333,WC,Urban
1124,56487,28.3333333333333,103.133333333333,WC,Urban
