site nameprob lat lon alt year_begin month_begin year_end month_end info
51811 莎车新疆3826 7716 12312 1953 07 2007 12
51818 皮山新疆3737 7817 13754 1959 01 2007 12
51828 和田新疆3708 7956 13750 1953 02 2007 12
51839 民丰新疆3704 8243 14095 1956 12 2007 12
51848 安德河新疆3756 8339 12628 1960 01 1998 12
51855 且末新疆3809 8533 12472 1953 05 2007 12
51886 茫崖青海3815 9051 29448 1958 09 2007 12
51931 于田新疆3651 8139 14220 1955 11 2007 12
52101 巴里塘新疆4336 9303 16772 1956 12 2007 12
52112 淖毛糊新疆4346 9508 4790 2003 01 2007 12
52118 伊吾新疆4316 9442 17286 1958 11 2007 12 200301-200612改为一般站
52203 哈密新疆4249 9331 7372 1951 01 2007 12
52267 额济纳旗内蒙古4157 10104 9405 1959 11 2007 12
52313 红柳河新疆4132 9440 15738 1952 07 2007 12
52323 马鬃山甘肃4148 9702 17704 1957 12 2007 12
52343 吉诃德内蒙古4156 9954 9656 1958 11 1986 12
52378 拐子湖内蒙古4122 10222 9600 1959 06 2007 12
52418 敦煌甘肃4009 9441 11390 1951 01 2007 12
52424 安西甘肃4032 9546 11709 1951 01 2007 12
52436 玉门镇甘肃4016 9702 15260 1952 07 2007 12
52441 梧桐沟甘肃4043 9837 15910 1965 12 1988 12
52446 鼎新甘肃4018 9931 11774 1955 01 2007 12
52447 金塔甘肃4000 9854 12705 1989 01 2007 12
52495 巴音毛道内蒙古4010 10448 13239 1957 04 2007 12
52533 酒泉甘肃3946 9829 14772 1951 01 2007 12
52546 高台甘肃3922 9950 13322 1952 08 2007 12
52576 阿拉善右旗内蒙古3913 10141 15101 1959 06 2007 12
52602 冷湖青海3845 9320 27700 1956 09 2007 12
52633 托勒青海3848 9825 33670 1956 11 2007 12
52645 野牛沟青海3825 9935 83200 1959 02 2007 12
52652 张掖甘肃3856 10026 14827 1951 01 2007 12
52657 祁连青海3811 10015 27874 1956 05 2007 12
52661 山丹甘肃3848 10105 17646 1952 10 2007 12
52674 永昌甘肃3814 10158 19769 1958 04 2007 12
52679 武威甘肃3755 10240 15315 1951 01 2007 12
52681 民勤甘肃3838 10305 13675 1953 01 2007 12
52707 小灶火青海3648 9341 27670 1960 06 2007 12 197404-12
52713 大柴旦青海3751 9522 31732 1956 05 2007 12
52737 德令哈青海3722 9722 29815 1955 08 2007 12
52754 刚察青海3720 10008 83015 1957 07 2007 12
52765 门源青海3723 10137 78500 1956 10 2007 12
52787 乌鞘岭甘肃3712 10252 30451 1951 01 2007 12
52788 松山甘肃3707 10330 27266 1955 11 1988 12
52797 景泰甘肃3711 10403 16309 1956 11 2007 12
52818 格尔木青海3625 9454 28076 1955 04 2007 12
52825 诺木洪青海3626 9625 27904 1956 06 2007 12
52833 乌兰青海3655 9829 79500 2001 01 2007 12
52836 都兰青海3618 9806 31911 1954 01 2007 12
52842 茶卡青海3647 9905 30876 1955 06 2007 12 2001-200612 改为一般站
52856 恰卜恰青海3616 10037 28350 1953 01 2007 12
52866 西宁青海3643 10145 22952 1954 01 2007 12
52868 贵州青海3602 10126 22371 1956 11 2007 12
52876 民和青海3619 10251 18139 1956 10 2007 12
52884 皋兰甘肃3621 10356 16685 2004 01 2007 12
52889 兰州甘肃3603 10353 15172 1951 01 2007 12 200401-200612 改为一般站
52895 靖远甘肃3634 10441 13982 1951 01 2007 12
52908 伍道梁青海3513 9305 46122 1956 10 2007 12
52943 兴海青海3535 9959 33232 1960 01 2007 12
52955 贵南青海3535 10045 81200 1999 01 2007 12
52957 同德青海3516 10039 32894 1954 02 2007 12 195810 ，而199901-200612改为一般站
52968 泽库青海3502 10128 36628 1957 10 2007 12 195805 ， 而
199101-200612 改为一般站
52974 同仁青海3531 10201 24914 1991 01 2007 12
52983 榆中甘肃3552 10409 18744 1951 01 2007 12 195205-195301
52984 临夏甘肃3535 10311 19172 1951 01 2007 12
52986 临洮甘肃3521 10351 18938 1951 01 2007 12
52993 会宁甘肃3541 10505 20122 1955 11 2007 12 199101-200612 改为一般站
52996 华家岭甘肃3523 10500 24506 1951 01 2007 12
53068 二连浩特内蒙古4339 11158 9647 1955 10 2007 12
53083 那仁宝力格内蒙古4437 11409 11816 1957 12 2007 12

53149 满都拉内蒙古4232 11008 12252 1957 11 2007 12
53192 阿巴嘎旗内蒙古4401 11457 11261 1952 06 2007 12
53195 苏尼特左旗内蒙古4352 11338 10367 1955 12 2007 12
53231 海力素内蒙古4124 10624 15096 1970 10 2007 12
53276 朱日和内蒙古4224 11254 11508 1952 05 2007 12
53336 乌拉特中旗内蒙古4134 10831 12880 1954 01 2007 12
53352 达尔罕联合旗内蒙古4142 11026 13766 1953 12 2007 12
53362 四子王旗内蒙古4132 11141 14901 1959 01 2007 12
53391 化德内蒙古4154 11400 14827 1952 12 2007 12
53399 张北河北4109 11442 13933 1956 01 2007 12
53420 杭锦后旗内蒙古4054 10708 10567 1954 01 2007 12 195508 ，而199101-200512 改为一般站
53446 包头内蒙古4040 10951 10672 1951 01 2007 12 195401-02
53463 呼和浩特内蒙古4049 11141 10630 1951 02 2007 12
53478 右玉山西4000 11227 13458 1957 01 2007 12
53480 集宁内蒙古4102 11304 14193 1954 01 2007 12
53487 大同山西4006 11320 10672 1955 01 2007 12
53502 吉兰太内蒙古3947 10545 10318 1955 01 2007 12
53513 临河内蒙古4045 10725 10393 1956 11 2007 12
53519 惠农宁夏3913 10646 10925 1957 01 2007 12
53529 鄂托克旗内蒙古3906 10759 13803 1954 10 2007 12
53543 东胜内蒙古3950 10959 14619 1956 12 2007 12
53545 伊金霍洛旗内蒙古3934 10944 13293 1958 11 2007 12 196811-196905，而199301-200512 改为一般站
53564 河曲山西3923 11109 8615 1954 11 2007 12
53588 五台山山西3857 11331 22083 1956 01 2007 12
53593 蔚县河北3950 11434 9095 1954 01 2007 12
53602 阿拉善左旗内蒙古3850 10540 15614 1952 12 2007 12
53614 银川宁夏3829 10613 11114 1951 01 2007 12
53615 陶乐宁夏3848 10642 11016 1959 01 2007 12
53646 榆林陕西3816 10947 11570 1951 01 2007 12
53663 五寨山西3855 11149 14010 1957 01 2007 12
53664 兴县山西3828 11108 10126 1955 01 2007 12
53673 原平山西3844 11243 8282 1954 01 2007 12
53698 石家庄河北3802 11425 810 1955 01 2007 12
53704 中卫宁夏3732 10511 12257 1959 01 2007 12 199101-200312 改为一般站
53705 中宁宁夏3729 10541 11834 1953 01 2007 12
53723 盐池宁夏3748 10723 13493 1954 01 2007 12
53725 定边陕西3735 10735 13603 1989 01 2007 12
53738 吴旗陕西3655 10810 13314 1956 10 2007 12 196806-09
53740 横山陕西3756 10914 11110 1954 01 2007 12
53754 绥德陕西3730 11013 9297 1953 01 2007 12
53764 离石山西3730 11106 9508 1957 01 2007 12 196903-07
53772 太原山西3747 11233 7783 1951 01 2007 12
53782 阳泉山西3751 11333 7419 1954 12 2007 12
53787 榆社山西3704 11259 10414 1957 01 2007 12
53798 邢台河北3704 11430 773 1954 01 2007 12
53806 海源宁夏3634 10539 18542 1957 12 2007 12
53810 同心宁夏3658 10554 13393 1955 01 2007 12
53817 固原宁夏3600 10616 17530 1956 10 2007 12
53821 环县甘肃3635 10718 12556 1957 01 2007 12
53845 延安陕西3636 10930 9585 1951 01 2007 12
53853 隰县山西3642 11057 10527 1957 01 2007 12
53863 介休山西3702 11155 7439 1954 01 2007 12
53868 临汾山西3604 11130 4495 1954 01 2007 12
53882 长治山西3603 11304 9918 1986 01 2007 12
53887 晋东南山西3612 11307 9265 1953 12 1985 12 196802-03
53898 安阳河南3603 11424 629 1951 02 2007 12
53903 西吉宁夏3558 10543 19165 1957 02 2007 12
53915 平凉甘肃3533 10640 13466 1951 01 2007 12
53923 西峰镇甘肃3544 10738 14210 1951 01 2007 12
53929 长武陕西3512 10748 12065 1956 09 2007 12
53942 洛川陕西3549 10930 11598 1954 11 2007 12
53947 铜川陕西3505 10904 9789 1955 01 2007 12 200001-200612 改为一般站
53959 运城山西3503 11103 3650 1956 01 2007 12
53963 侯马山西3539 11122 4338 1991 01 2007 12
53975 阳城山西3529 11224 6595 1957 01 2007 12
53986 新乡河南3519 11353 732 1951 01 2007 12
54012 西乌珠穆沁旗内蒙古4435 11736 10006 1954 11 2007 12
54026 扎鲁特旗内蒙古4434 12054 2650 1952 05 2007 12
54027 巴林左旗内蒙古4359 11924 4862 1953 01 2007 12
54041 通榆吉林4447 12304 1495 1955 01 2007 12
54049 长岭吉林4415 12358 1889 1952 09 2007 12
54063 三岔河吉林4458 12600 1968 1952 09 2007 12
54094 牡丹江黑龙江4434 12936 2414 1951 01 2007 12
54096 绥芬河黑龙江4423 13110 5678 1952 08 2007 12
54102 锡林浩特内蒙古4357 11607 10030 1952 06 2007 12
54115 林西内蒙古4336 11804 7995 1952 05 2007 12
54134 开鲁内蒙古4336 12117 2410 1952 05 2007 12
54135 通辽内蒙古4336 12216 1787 1951 01 2007 12
54142 双辽吉林4330 12332 1149 1953 01 2007 12
54157 四平吉林4310 12420 1657 1951 01 2007 12

54161 长春吉林4354 12513 2368 1951 01 2007 12
54169 烟筒山吉林4318 12601 2716 1960 01 2007 12 199601-200612 改为一般站
54171 永吉吉林4342 12631 2295 1996 01 2007 12
54172 吉林吉林4357 12628 1834 1951 01 2007 12 199601-200612 改为一般站
54181 蛟河吉林4342 12720 2950 1951 01 2007 12
54186 敦化吉林4322 12812 5249 1953 01 2007 12
54192 罗子河吉林4342 13015 4668 1957 12 2007 12 198901-200612 改为一般站
54195 汪清吉林4318 12947 2448 1989 01 2007 12
54208 多伦内蒙古4211 11628 12454 1952 06 2007 12
54213 翁牛特旗内蒙古4256 11901 6343 1956 12 2007 12
54218 赤峰内蒙古4216 11856 5680 1951 01 2007 12
54226 宝国图内蒙古4220 12042 4005 1956 12 2007 12
54236 彰武辽宁4225 12232 794 1952 07 2007 12
54237 阜新辽宁4205 12143 1678 1951 01 2007 12
54254 开原辽宁4232 12403 982 1954 10 2007 12
54259 清原辽宁4206 12455 2372 1957 01 2007 12
54263 盘石吉林4258 12603 3367 1996 01 2007 12
54266 梅河口吉林4232 12538 3405 1952 06 2007 12
54273 桦甸吉林4259 12645 2633 1956 01 2007 12
54276 靖宇吉林4221 12649 5492 1954 12 2007 12
54284 东岗吉林4206 12734 7742 1956 12 2007 12
54285 松江吉林4232 12815 5914 1957 11 2007 12
54287 天池吉林4201 12805 26230 1958 10 2007 09 1989 年起改为季节站， 06-09 月观测。
54292 延吉吉林4252 12930 2573 1953 01 2007 12
54308 丰宁河北4113 11638 6612 1956 01 2007 12
54311 围场河北4156 11745 8428 1951 01 2007 12
54324 朝阳辽宁4133 12027 1699 1952 05 2007 12
54326 叶柏寿辽宁4123 11942 4220 1952 07 2007 12
54333 新民辽宁4159 12250 307 1987 01 2007 12
54335 黑山辽宁4141 12205 375 1956 01 2007 12
54337 锦州辽宁4108 12107 659 1951 01 2007 12
54339 鞍山辽宁4105 12300 773 1951 01 2007 12
54342 沈阳辽宁4144 12331 490 1951 01 2007 12
54346 本溪辽宁4119 12347 1854 1955 05 2007 12
54351 章党辽宁4155 12405 1185 1951 01 2007 12
54363 通化吉林4141 12554 4029 1951 01 2007 12
54365 桓仁辽宁4117 12521 2455 1952 07 2007 12
54374 临江吉林4148 12655 3327 1953 01 2007 12
54377 集安吉林4106 12609 1777 1954 01 2007 12

54386 长白吉林4125 12811 7750 1956 12 2007 12
54401 张家口河北4047 11453 7242 1956 01 2007 12
54405 怀来河北4024 11530 5368 1954 01 2007 12
54416 密云北京4023 11652 718 1989 01 2007 12
54423 承德河北4059 11757 3859 1951 01 2007 12
54429 遵化河北4012 11757 549 1956 01 2007 12
54436 青龙河北4024 11857 2275 1957 01 2007 12
54449 秦皇岛河北3951 11931 24 1954 01 2007 12
54454 绥中辽宁4021 12021 153 1956 01 2007 12
54455 兴城辽宁4035 12042 105 1951 01 2007 12
54471 营口辽宁4039 12210 38 1951 01 2007 12
54476 熊岳辽宁4010 12209 204 1952 01 2007 12
54483 草河口辽宁4053 12354 2334 1952 07 2007 12 199107-200612 改为一般站
54486 岫岩辽宁4017 12317 798 1952 12 2007 12
54493 宽甸辽宁4043 12447 2601 1954 01 2007 12
54497 丹东辽宁4003 12420 138 1951 01 2007 12
54511 北京北京3948 11628 313 1951 01 2007 12
54518 廊坊河北3907 11623 90 1957 01 2007 12
54527 天津天津3905 11704 25 1954 01 2007 12
54534 唐山河北3940 11809 278 1957 01 2007 12
54539 乐亭河北3926 11853 105 1957 01 2007 12
54563 瓦房店辽宁3938 12201 1187 1957 01 2007 12
54575 皮口辽宁3925 12222 432 1956 01 2007 12 199301-200612 改为一般站
54579 长海辽宁3916 12235 355 1995 02 2007 12
54584 庄河辽宁3943 12257 348 1956 01 2007 12
54602 保定河北3851 11531 172 1955 01 2007 12
54606 饶阳河北3814 11544 190 1957 01 2007 12
54616 沧洲河北3820 11650 96 1954 01 2007 12 199601-200612 改为
一般站
54618 泊头河北3805 11633 132 1996 01 2007 12
54623 塘沽天津3903 11743 48 1954 01 2007 12
54624 黄骅河北3822 11721 66 1960 01 2007 12
54646 渤海A 平台天津3827 11825 303 2004 01 2007 12
54662 大连辽宁3854 12138 915 1951 01 2007 12
54705 南宫河北3722 11523 274 1958 01 2007 12
54714 德州山东3726 11619 212 1951 01 2007 12 199501-200612 改为
一般站
54715 陵县山东3720 11634 186 1995 01 2007 12
54725 惠民县山东3729 11732 117 1951 01 2007 12
54736 东营山东3726 11840 60 1954 01 2007 12 200601-200612 改为
一般站

54744 垦利山东3736 11832 85 2006 01 2007 12
54751 长岛山东3756 12043 397 1961 01 2007 12
54753 龙口山东3737 12019 48 1957 01 2007 12
54764 福山山东3730 12115 326 1995 02 2007 12
54765 烟台山东3732 12124 467 1951 01 2007 12 199201-200612 改为
一般站
54774 威海山东3728 12208 654 1959 01 2007 12 196207-196312
54776 成山头山东3724 12241 477 1952 01 2007 12
54808 朝阳山东3614 11540 378 1957 01 2007 12
54823 济南山东3636 11703 1703 1951 01 2007 12
54824 淄川山东3638 11757 950 1995 01 2007 12
54826 泰山山东3615 11706 15337 1954 01 2007 12
54827 泰安山东3610 11709 1288 1951 01 2007 12 199201-200612 改为
一般站
54830 淄博山东3650 11800 340 1951 03 2007 12 199501-200612 改为
一般站
54836 沂源山东3611 11809 3051 1958 01 2007 12
54843 潍坊山东3645 11911 222 1951 01 2007 12
54852 莱阳山东3658 12044 544 1952 01 2007 12
54857 青岛山东3604 12020 760 1961 01 2007 12
54863 海阳山东3646 12111 409 1959 01 2007 12
54868 千里岩山东3616 12123 705 1960 02 1984 12
54871 石岛山东3655 12226 48 1953 02 2007 12
54906 荷泽山东3515 11526 497 1954 01 2007 12 199501-200612 改为
一般站
54909 定陶山东3506 11533 505 1995 01 2007 12
54916 兖州山东3534 11651 517 1951 01 2007 12
54929 费县山东3515 11757 1212 1998 01 2007 12
54936 莒县山东3535 11850 1074 1951 01 2007 12
54938 临沂山东3503 11821 879 1951 01 2007 12 199801-200612 改为
一般站
54945 日照山东3526 11932 369 1955 01 2007 12
54952 朝连岛山东3553 12051 445 1984 01 1988 08
55228 狮泉河西藏3230 8005 42786 1961 01 2007 12
55248 改则西藏3209 8425 44149 1973 01 2007 12
55279 班戈西藏3123 9001 47000 1956 10 2007 12 196504
55294 安多西藏3221 9106 48000 1965 11 2007 12
55299 那曲西藏3129 9204 45070 1954 07 2007 12
55437 普兰西藏3017 8115 49000 1973 01 2007 12
55472 申扎西藏3057 8838 46720 1960 04 2007 12
55493 当雄西藏3029 9106 42000 1962 08 2007 12
55569 拉孜西藏2905 8736 40000 1977 07 2007 12
55572 南木林西藏2941 8906 40000 1991 01 2007 12 一般站

55578 日喀则西藏2915 8853 38360 1955 12 2007 12
55585 尼木西藏2926 9010 38094 1973 07 2007 12
55589 贡噶西藏2918 9059 35553 1991 01 2007 12 一般站
55591 拉萨西藏2940 9108 36489 1955 01 2007 12 196806-10
55593 墨竹贡卡西藏2951 9144 38043 1991 01 2007 12 一般站
55597 琼结西藏2902 9141 37410 2006 01 2007 12
55598 泽当西藏2915 9146 35517 1956 09 2007 12 195811 ，
195901-195911
55655 聂拉尔西藏2811 8558 38100 1966 07 2007 12
55664 定日西藏2838 8705 43000 1959 01 2007 12 196811-196901 ，
196908-197009
55680 江孜西藏2855 8936 40400 1956 11 2007 12
55681 浪卡子西藏2858 9024 44324 1991 01 2007 12 一般站
55690 错那西藏2759 9157 42803 1967 01 2007 12
55696 隆子西藏2825 9228 38600 1959 07 2007 12
55773 帕里西藏2744 8905 43000 1956 02 2007 12
56004 托托河青海3413 9226 45331 1956 10 2007 12 195805
56016 治多青海3351 9536 41790 1961 10 2007 12 196112 ，
196205-196706 ， 而
199101-200612 改为
一般站
56018 杂多青海3254 9518 40664 1956 10 2007 12
56021 曲麻莱青海3408 9547 41750 1956 07 2007 12 196208-12
56029 玉树青海3301 9701 36812 1951 10 2007 12
56033 玛多青海3455 9813 42723 1953 01 2007 12
56034 清水河青海3348 9708 44154 1956 09 2007 12
56038 石渠四川3259 9806 92000 1960 10 2007 12
56041 中心站青海3416 9912 42111 1959 09 1997 12
56043 果洛青海3428 10015 37190 1991 01 2007 12
56046 达日青海3345 9939 39675 1956 01 2007 12
56065 河南青海3444 10136 85000 1959 05 2007 12
56067 久治青海3326 10129 36285 1958 12 2007 12 196204-05
56074 玛曲甘肃3400 10205 34714 1967 01 2007 12
56075 郎木寺甘肃3405 10238 33627 1957 01 1988 12
56079 若尔盖四川3335 10258 34396 1957 01 2007 12
56080 合作甘肃3500 10254 29100 1957 07 2007 12
56093 岷县甘肃3426 10401 23150 1951 01 2007 12
56096 武都甘肃3324 10455 10791 1951 01 2007 12 196712，196802-05
56106 索县西藏3153 9347 40228 1956 11 2007 12
56109 比如西藏3129 9347 39400 1991 01 2007 12 一般站
56116 丁青西藏3125 9536 38731 1954 01 2007 12 195902-11 ，
196906-08
56125 囊谦青海3212 9629 36437 1956 06 2007 12 195808

56128 类乌齐西藏3113 9636 38100 1991 01 2007 12 一般站
56132 石渠洛须四川3228 9800 82421 1960 01 1981 07
56137 昌都西藏3109 9710 33060 1954 01 2007 12
56144 德格四川3148 9835 81840 1956 12 2007 12
56146 甘孜四川3137 10000 83935 1951 01 2007 12
56151 班玛青海3256 10045 85300 1960 02 2007 12 196204-196504
56152 色达四川3217 10020 88939 1961 01 2007 12
56167 道孚四川3059 10107 29572 1957 02 2007 12
56171 阿坝四川3254 10142 32751 1954 04 2007 12 196809-11 ， 而
199101-200612 改为
一般站
56172 马尔康四川3154 10214 26644 1953 04 2007 12
56173 红原四川3248 10233 34916 1960 05 2007 12
56178 小金四川3100 10221 23692 1951 12 2007 12
56182 松潘四川3239 10334 28507 1951 01 2007 12
56187 温江四川3042 10350 5393 2004 01 2007 12
56188 都江堰四川3100 10340 6985 1954 07 2007 12
56193 平武四川3225 10431 8932 1951 10 2007 12
56196 绵阳四川3127 10444 5227 1954 01 2007 12
56202 嘉黎西藏3040 9317 44888 1954 11 2007 12 195503-195609 ，
195707-196012
56223 洛隆西藏3045 9550 36400 1992 01 2007 12
56227 波密西藏2952 9546 27360 1955 01 2007 12 195611 ，
195706-196012
56228 八宿西藏3003 9655 32600 1991 01 2007 12 一般站
56247 巴塘四川3000 9906 25892 1952 09 2007 12 195604-05 ，
195612-195704 ，
195712-195812 ，
196805-12
56251 新龙四川3056 10019 80000 1959 10 2007 12
56257 理塘四川3000 10016 39489 1952 05 2007 12 196709，196801-07 ，
196905-08
56265 乾宁四川3029 10129 34490 1952 07 1981 07 196804-08 ， 196908
56287 雅安四川2959 10300 6276 1951 01 2007 12
56294 成都四川3040 10401 5061 1951 01 2003 12
56298 资阳四川3007 10439 3570 1957 01 2007 12 199107-200612 改为
一般站
56307 加查西藏2909 9235 82600 1991 01 2007 12 一般站
56312 林芝西藏2940 9420 29918 1954 01 2007 12 195404 ，
195706-195909
56317 米林西藏2913 9413 29500 1991 01 2007 12 一般站
56331 左贡西藏2940 9750 37800 1978 01 2007 12
56342 芒康西藏2941 9836 38700 1991 01 2007 12 一般站

56357 稻城四川2903 10018 87277 1957 01 2007 12 196805
56374 康定四川3003 10158 26157 1951 11 2007 12
56376 汉源四川2921 10241 7959 1951 01 2007 12 199107-200612 改为
一般站
56385 峨眉山四川2931 10320 80474 1951 01 2007 12
56386 乐山四川2934 10345 4242 1951 01 2007 12
56434 察隅西藏2839 9728 23276 1969 02 2007 12
56441 得荣四川2843 9917 74229 1960 01 2007 12 196709 ，
196711-197004 ， 而
199107-200612 改为
一般站
56444 德钦云南2829 9855 33190 1953 08 2007 12
56459 木里四川2756 10116 24265 1959 06 2007 12
56462 九龙四川2900 10130 79873 1952 07 2007 12
56475 越西四川2839 10231 16595 1953 04 2007 12
56479 昭觉四川2800 10251 21324 1956 12 2007 12
56485 雷波四川2816 10335 12558 1952 07 2007 12
56492 宜宾四川2848 10436 3408 1951 01 2007 12
56533 贡山云南2745 9840 15833 1958 01 2007 12
56543 中甸云南2750 9942 32767 1958 01 2007 12
56548 维西云南2710 9917 23261 1954 04 2007 12
56565 盐源四川2726 10131 25450 1956 12 2007 12
56571 西昌四川2754 10216 15909 1951 01 2007 12
56586 昭通云南2721 10343 19495 1951 01 2007 12 196709
56643 怒江州云南2552 9851 59100 2003 01 2007 12
56651 丽江云南2652 10013 23924 1951 01 2007 12
56664 华坪云南2638 10116 12448 1956 12 2007 12 196806-10
56666 攀枝花四川2635 10143 11901 1988 01 2007 12
56671 会理四川2639 10215 17873 1952 06 2007 12
56674 仁和四川2630 10144 11080 1971 01 2007 12 198801-200612 改为
一般站
56684 会泽云南2625 10317 21105 1952 10 2007 12
56691 威宁贵州2652 10417 22375 1951 01 2007 12
56739 腾冲云南2501 9830 16546 1951 01 2007 12
56741 泸水云南2559 9849 18049 1957 01 2002 12
56748 保山云南2507 9911 16522 1951 01 2007 12
56751 大理云南2542 10011 19905 1951 01 2007 12
56763 元谋云南2544 10152 11206 1955 11 2007 12 196806-12
56768 楚雄云南2502 10133 18241 1951 03 2007 12 195104-195208
56778 昆明云南2500 10239 18865 1951 01 2007 12
56786 沾益云南2535 10350 18987 1951 01 2007 12
56793 盘县贵州2543 10428 18000 1951 01 2007 12
